"ID","Price","Bedroom amount","Bathroom amount","Area","Floor amount","Air conditioner","BBQ","Receptionists","GYM","Garden","Library","Park","Playground","Guard","Pool","Tennis court","Wifi","Location","Type","Near transport","Furnished"
"30bc397b-17b7-4470-b0e0-b063b6e2cfc7","95000000000","83","83","0","8","1","1","1","1","1","0","1","1","1","0","0","1","quang-nam","villas","0","fully"
"1018f246-8d72-46e6-9260-698c690f73cf","1900000000","80","2","80","25","1","1","0","1","1","1","1","1","1","1","1","1","binh-duong","condos","0","fully"
"34b5280f-a11d-4c04-a14c-f060cce73102","2700000000","80","2","80","2","1","1","1","1","1","1","1","1","1","1","1","1","ha-noi","condos","0",""
"a8163a85-9ca4-4794-a59d-c104c8d47a2b","11900000000","60","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"f7539053-7e61-41cb-84ee-b1fe6745f70e","2800000000","56","4","56","4","1","0","0","0","1","0","0","0","1","0","0","0","ha-noi","houses","0",""
"e344062a-6448-4fad-ae3d-d7f99d262dca","120000000","33","3","150","3","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"11f131fb-2f1f-47ba-812a-0a0485fe85f7","1280000000","33","2","125","2","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"d729edfc-ae48-47b9-b062-dc46a2b542d5","16000000000","32","3","0","0","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"Cáº§n bÃ¡n nhanh nhÃ  khÃ¡ch sáº¡n á»Ÿ Trung Má»¹ TÃ¢y","10400000000","29","0","744.2","0","1","1","0","0","0","0","1","0","0","0","0","0","thua-thien-hue","houses","0",""
"acb87b60-745f-4661-8ed9-b2c9b315a558","49000000000","28","28","309","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"2c54f21f-397f-46d0-8836-77f12deb5dd2","490000000","24","24","450","2","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0","fully"
"67bb7408-d266-4187-9555-b47d7198d147","78500000000","23","0","1000","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0",""
"f7fb8db9-86f0-4e6d-a06a-4e9563635f92","15000000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"f09c99e2-31a7-42f9-9515-f60a3a404c54","15000000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"93e0a6ab-d4b4-4ba8-8870-5b71df743424","18000000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"8812f9ec-3342-46c1-8c20-818cbcbe9a57","15000000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"f5a759f1-24d9-4f82-bb78-ec4d134932cd","17700000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"e5d8fb89-4799-4404-96ab-e703760fd51f","17800000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"51209b07-82d7-4e22-836b-b5f7b8ae855c","17800000000","22","23","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"f045d474-e8e1-48ee-beff-f99f6def98d8","45000000000","22","22","135","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"f4b30491-ed2b-49b7-ba69-57a0c80af421","45000000000","22","22","135","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"dcfd3f1d-f342-4704-aac5-d52c00e341b9","28500000000","22","22","0","4","1","1","1","0","1","0","1","1","1","1","0","1","quang-nam","villas","0","fully"
"4ab81685-72c1-4cb7-a559-0974fc6a1fc8","28000000000","22","22","0","4","1","1","1","0","1","1","1","1","1","0","0","1","quang-nam","villas","0",""
"60574","3900000000","22","2","88","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","apartments","0",""
"6df9b779-57f4-4c10-ae06-1af03b6d62bc","39900000000","20","21","0","7","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"f3976e32-aae0-46b9-84ae-8d2ad813cff1","19000000000","20","21","0","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"157919dc-2ef6-4119-8f72-82eb16e4d1c5","38000000000","20","20","1200","0","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","condos","0","fully"
"959a0e47-7ef7-472f-a9d7-84e609dc3489","17900000000","20","20","80","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"d7badaa9-bca0-4e9b-a122-057fb7f9537d","900000000","18","18","300","1","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"33fabbd1-25a6-4d8e-b323-854676013666","11500000000","17","18","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"76641","73195000000","17","0","808","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"cc5e4820-a54a-4c3a-8206-5b90893ace1a","10500000000","16","17","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"971b4c2a-80ba-4232-890d-6d3f634a5a58","10400000000","16","17","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","houses","0",""
"f9f7e533-4cea-4653-bd7d-4fb962acff4f","58000000000","16","16","83","6","1","1","1","1","1","1","1","1","1","1","0","1","ho-chi-minh","houses","0","fully"
"ed08076b-0f52-46cf-b6d7-5f393a82b706","1100000000","16","16","300","1","0","0","0","0","1","0","1","0","0","0","0","0","binh-duong","houses","0",""
"2a245865-5ce5-4d4f-931b-8f2922ae776e","900000000","16","16","150","1","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"946a38c9-a44e-49c2-b14a-9be221c4ac5f","1200000000","16","16","300","1","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"ceafab21-e9e8-46bc-b1b2-fe28f69c249d","10500000000","15","16","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"3ca5fb51-4e18-4b50-ab26-2eb65630b98b","9900000000","15","15","470","6","1","1","1","1","1","1","1","1","1","1","1","1","ba-ria-vung-tau","villas","0","partly"
"8b213e8f-fd0a-45dd-a0e5-78f8018fdcda","10500000000","14","15","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"78cbdd08-a74c-47a0-8eae-ee287e3709b5","10400000000","14","15","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","houses","0",""
"3dde0062-ce7e-4fc3-8c0f-5e88357e3fd7","43000000000","14","14","301","4","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"c8b9bdb6-0f20-4491-ab7d-8940f58e9d15","13500000000","14","14","202","4","1","0","1","0","1","1","1","0","0","1","0","1","quang-nam","villas","0","fully"
"e8e66220-f486-4540-a303-cbdd9fbef206","1600000000","13","15","300","2","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"288349f6-0b27-4fb1-b9cd-6d9b250e72bd","17000000000","13","13","82","8","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"cb520839-5e69-457f-8b32-a1a80faf4eb7","13500000000","13","13","300","0","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","villas","0",""
"0fc0b671-e977-4722-a7a7-a43f11484223","35000000000","12","14","0","4","0","0","0","0","0","0","0","1","0","0","0","1","ho-chi-minh","villas","0",""
"1442b4d0-7afa-4f1b-ab87-f9c52f983a27","17500000000","12","13","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"de9b52fc-9e70-45cb-bb76-b1b47dc6ae0d","14000000000","12","12","0","4","1","1","1","0","1","1","1","1","1","1","0","1","quang-nam","villas","0",""
"53df0585-b40f-4e18-947c-7f3df4f60f81","41790000000","12","10","473.8","3","1","1","0","0","1","0","1","1","0","1","0","0","ho-chi-minh","villas","0","partly"
"123642db-71e8-4510-bad4-8fa70fca3d6f","58000000000","12","0","440","3","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0",""
"919f2185-d58c-481e-aaf4-edc6223971bf","15500000000","11","12","420","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"5c2c9e8c-ec82-4b62-a653-815783d77fee","15500000000","11","12","450","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"162156c1-22d4-4ca4-b65d-812d2d88d996","15500000000","11","12","420","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"ff20422c-b27e-4309-905b-94eb42fb94a8","18800000000","11","12","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"06e98ded-d610-45e2-8902-305a042741bb","185000000000","11","11","194","11","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"HN-Estella Heights-Middle floor","5500000000","11","1","53.9","0","1","1","1","1","1","1","1","1","1","1","1","1","","condos","0","partly"
"109e1ce2-7e27-46b5-afee-6a5452623dd2","55000000000","11","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0","fully"
"20e83c54-1ce6-4e57-a0c4-451f501bc4bb","43000000000","10","20","153","8","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"Biá»‡t thá»± song láº­p quáº­n 7","43260000000","10","12","475","3","1","1","1","0","1","0","1","0","1","1","0","1","ho-chi-minh","villas","0","fully"
"9daf5fa3-01e5-41e8-af3c-b37de6e8c336","8600000000","10","11","260","4","1","1","0","1","1","0","1","1","0","0","0","1","ho-chi-minh","houses","0","fully"
"f1e23876-f191-4866-acfe-e8d8a8821201","11800000000","10","11","280","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0","fully"
"92e5548b-3f3a-4e4d-80ca-c8413e1b775c","7100000000","10","10","70","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"2c28a387-fb67-4833-b68d-fd6eff47998a","6300000000","10","10","65","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"6103e14b-fb7e-471a-aca8-dbcabde5656e","9700000000","10","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"d8d772d2-4051-495b-81ab-927f56b320b6","9700000000","10","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"3605dd0d-0924-46b8-816d-58e62df5cd62","9700000000","10","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"024e278a-f9f8-491f-bdeb-abe486dd6166","42500000000","10","10","666","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"981974f7-7562-4388-8160-77292076a3d3","9600000000","10","10","500","5","1","0","1","1","1","1","1","1","1","1","0","1","phu-yen","villas","0",""
"67c7fdba-dd9c-493e-88d3-35bf9b0f9505","24000000000","10","10","600","4","1","1","1","0","1","1","1","1","1","1","0","1","quang-nam","villas","0",""
"15451694-98b7-4758-ab9e-e82843ed8f6c","22000000000","10","10","310","4","1","1","1","0","1","1","1","1","1","1","0","1","quang-nam","villas","0",""
"b152d5c3-8bcc-4deb-8e14-704af140138a","10500000000","10","9","500","6","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"18db64e3-ab26-4a46-9a7a-67f4873e2094","12600000000","10","8","88","7","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"859d58f3-1de3-4020-a32f-4d9a8d2fe317","18400000000","10","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"PL28165","26000000000","10","0","200","0","1","0","0","1","0","0","1","0","0","0","0","1","ho-chi-minh","villas","0",""
"24169441-6536-4089-a96d-400c1e473ab0","20500000000","9","10","250","5","0","1","0","0","1","0","1","1","0","0","0","1","ho-chi-minh","houses","0","fully"
"dd23a3e7-0814-4611-b555-91b1914eac64","7300000000","9","10","250","5","1","0","0","0","1","0","1","0","0","0","0","1","ho-chi-minh","houses","0","fully"
"604a77be-f6dc-4b17-99c3-f7e07226a30f","21000000000","9","10","0","6","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"7059d4f9-89d6-4007-91f8-59292b890842","19800000000","9","10","64","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0",""
"9be18419-a90d-42e6-8fb3-5162c94ff901","5950000000","9","9","60","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"64d84438-b566-4f84-93f8-e06ab528aae1","10800000000","9","9","70","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"5126087f-d446-4533-92c7-f9bd08d8ec5c","10800000000","9","9","70","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"48a32306-3225-474f-b5f2-fbd5801c77c2","10800000000","9","9","70","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"163b0fd8-cf46-4a65-b8de-97cfd81c9d00","10800000000","9","9","70","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"6e7fb3a7-2b4c-40e5-8bf6-8c9da72f5eeb","11400000000","9","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"897b2fd1-2121-457f-acb7-d6f1c7c205fb","8700000000","9","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0","fully"
"eb9ec5e2-d385-4b37-b416-47de2520582d","14000000000","9","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"ad809524-5502-4553-bae1-9c1ba8d6bc81","19500000000","9","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0","fully"
"20091","19500000000","9","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"8803ff9b-d7e0-419d-aabc-60f0ef908007","171000000000","9","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","ho-chi-minh","villas","0",""
"21fd5833-86cb-4a26-8e99-a24389a0f03f","42500000000","8","16","191","8","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"cec3d724-4efa-435b-97ac-af45dee712c6","42500000000","8","16","191","8","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"cf09d371-5f99-40ec-b04f-79689cf18fda","115100000000","8","11","1008","0","0","0","0","1","1","0","1","0","0","0","0","0","ho-chi-minh","villas","0",""
"fcf0c57c-25c1-4a27-a359-e2b0f71cbec4","13200000000","8","9","250","5","1","0","0","1","0","0","1","1","0","0","0","1","ho-chi-minh","houses","0",""
"866c9279-c552-40f3-add4-7431a9f2918f","13200000000","8","9","250","5","1","0","0","0","0","0","1","1","0","0","0","0","ho-chi-minh","houses","0",""
"c79f1d28-adc8-41a4-9618-93333348bfd7","11800000000","8","9","280","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"8ed153ed-a71f-41cb-8d4d-b6b633246d3f","12500000000","8","9","320","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"3bab442f-cd08-401e-971f-49c0c78043a8","1250000000","8","8","150","1","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"3bd6462c-7cdc-4665-b7e7-f134df1cecf9","5980000000","8","8","275","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"cea68a0c-08d9-4315-8e3c-4f974c5adfd3","90000000000","8","8","866","4","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"5300078d-9204-4799-b858-2a570d63c20c","65000000000","8","8","1050","3","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0","fully"
"04218c01-dc1f-4453-bc38-25da0c5f8c95","18000000000","8","8","400","3","1","1","1","0","1","1","1","1","1","1","0","1","quang-nam","villas","0","fully"
"6e5def48-95f4-4c07-b0ea-e10216bf3e85","85000000000","8","6","295","1","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","condos","0","fully"
"dd7741ff-e7ae-4058-96fb-3569ad423435","9000000000","8","6","300","2","1","1","0","0","1","0","1","1","0","0","0","1","ho-chi-minh","houses","0","fully"
"f8ea90d7-8b6e-4933-b17c-77ec4a194e4b","10500000000","8","4","372","5","1","1","1","1","1","0","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"83559","32454000000","8","0","214","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"95420","71823000000","8","0","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"95418","73500000000","8","0","1050","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"e4bfebc4-3e7c-4de7-852e-bf44fa2a89ed","65000000000","8","0","264","0","1","1","0","1","1","0","1","1","0","0","0","1","ho-chi-minh","villas","0","fully"
"8c8570d8-f325-441c-ba2f-b689f6c60f1a","65000000000","8","0","1050","4","1","0","0","1","1","0","1","0","0","0","0","1","ho-chi-minh","villas","0","fully"
"aa7c85d9-a190-44cc-a772-386ab0e6a9b9","51500000000","7","9","0","0","1","1","1","1","1","0","1","1","1","1","0","1","ho-chi-minh","villas","0","fully"
"f9ac10f9-8bd7-4525-82db-422ecb7c6ba4","89000000000","7","9","0","3","1","0","0","0","1","0","1","1","1","1","0","1","ho-chi-minh","villas","0",""
"3b3ee5aa-c590-4ff5-826f-e1de44c4df21","21800000000","7","9","0","3","0","0","0","0","1","0","1","1","0","0","0","0","ho-chi-minh","villas","0",""
"a5d9f78e-d36a-491e-ac47-59a5aef9db97","15200000000","7","8","432","5","1","1","0","0","1","0","1","1","1","0","0","1","ho-chi-minh","houses","0","fully"
"76754","156071000000","7","8","700","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"59a1daa6-c947-4579-a6a5-b1b331498f50","11500000000","7","8","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"e3b7b210-d78f-4f57-8437-c1d794615778","7600000000","7","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"52e4bb56-035e-485c-87f5-d102744ca61b","7400000000","7","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"34eb8d54-522b-4e39-aae5-712f96d5b873","15600000000","7","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"bfb70992-b91f-4a2d-b20d-1ffcf782bb61","7400000000","7","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","houses","0",""
"e38dcaa7-7af3-418e-80b8-46c4d8fed62a","155000000000","7","8","900","4","1","1","1","1","1","1","1","1","1","1","0","1","ho-chi-minh","villas","0","fully"
"c75b9098-f166-4ed9-b917-f1f7fe5cdd54","66000000000","7","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0","fully"
"BÃN KHÃCH Sáº N","10300000000","7","7","0","5","1","0","1","0","0","0","0","0","1","0","0","1","da-nang","houses","0","fully"
"7eecbef3-58ac-4e98-90d8-a1419cab6008","16500000000","7","7","146","4","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"befecc59-5507-404b-a3d3-804378a9bbde","14000000000","7","7","38","7","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","houses","0","fully"
"2bd2d03b-f7bc-46f9-bdfc-e77d89933241","1400000000","7","7","150","1","0","0","0","0","0","0","0","0","0","0","0","0","binh-duong","houses","0",""
"77bfe531-b647-4b58-81f6-5e7bc93fbc63","5500000000","7","5","300","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0","fully"
"a3bdff39-e519-42e0-8831-c82d0b781be0","6300000000","7","5","120","4","1","0","0","1","1","0","1","1","0","0","0","1","ho-chi-minh","houses","0","fully"
"cc5d08e1-e920-47f0-8afc-ebb09629e28a","10000000000","7","5","120","0","1","1","0","1","1","0","1","1","0","0","0","1","hai-phong","houses","0",""
"5348fa08-879a-4fbc-ad3e-62f2455e937d","8500000000","7","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"31560ea2-cd23-49dc-8d04-85c0ee003af4","6200000000","7","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"2e55f7c0-3551-4929-81de-28843d3aac50","15200000000","7","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"33e26be4-616d-493b-bed4-01ebed2590a7","9200000000","7","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"8c955a56-4150-47a7-acb4-2575b39fe581","4600000000","7","5","47","5","0","0","0","0","0","0","0","0","0","0","0","0","","houses","0",""
"D2200179","151219000000","7","5","700","0","0","1","0","0","1","0","1","1","0","0","0","0","ho-chi-minh","villas","0","fully"
"95c8ebe1-a0f7-410e-93d8-4f55d44b36e6","27000000000","7","4","100","3","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"34e894d5-92ae-4f2b-9f51-1f0389f5e6af","12700000000","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"bcb72f5f-a02d-4d43-a6a9-b1ef485e34ae","7400000000","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"ffa2f6b9-8f8d-4332-924e-2722b3d2a667","7400000000","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"aa826da0-de91-4baf-92c6-a6bcd55ee72c","7400000000","7","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"D2200017","181463000000","7","4","1300","0","0","1","0","0","1","0","1","1","0","1","0","0","ho-chi-minh","villas","0","partly"
"0228daa6-5abb-4941-91ca-546570f87863","14333000000","7","4","375","0","0","0","0","0","1","0","1","0","1","0","0","0","ho-chi-minh","villas","0","unfurnished"
"99010","21682000000","7","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"783c6f30-f10a-4bfc-9b16-c5fecba63b03","75000000000","7","0","500","4","1","1","1","1","1","1","1","1","1","1","0","1","ho-chi-minh","villas","0","fully"
"09091635-b95c-43f9-93db-ecfd4cb5098a","75000000000","7","0","0","3","1","0","0","0","1","0","1","1","0","1","0","1","ho-chi-minh","villas","0","fully"
"4822d6ce-eb2e-433d-8977-21e553a28781","120000000000","7","0","380","2","1","1","0","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0",""
"069feeeb-7378-4d3e-ae81-0cd134c34ff5","56000000000","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0",""
"aa0fa134-7f07-42e5-95b2-58d76a4d6afa","56000000000","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","villas","0",""
"73555","28313000000","6","8","453","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"73548","28000000000","6","8","453","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"92328","128175000000","6","8","533","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"91cd291b-d808-41bf-b789-08106ae9782e","5500000000","6","8","412","3","0","0","0","0","0","0","0","0","0","0","0","0","bac-ninh","villas","0","unfurnished"
"f355a62c-6fc3-4353-83da-861069c5fd50","28000000000","6","8","450","2","1","1","0","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","fully"
"40967a71-6773-4d2d-8b85-0d7251e07983","87000000000","6","8","700","3","0","0","0","0","1","0","1","1","1","1","1","0","ho-chi-minh","villas","0","fully"
"a592d1ae-06a8-4b23-9e22-d907331d9226","130000000000","6","8","0","4","0","0","0","0","1","0","1","0","0","1","0","0","ho-chi-minh","villas","0","fully"
"7f371b7c-7e02-4ea1-837e-0179ec5709a2","31000000000","6","8","450","2","1","1","0","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0","partly"
"303533db-eb0b-468f-8309-805cfcbd2a75","54700000000","6","8","512.06","5","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","villas","0",""
"5f2efea5-5258-4b82-91b0-249557ed5213","186550000000","6","8","0","3","0","1","0","0","1","0","1","1","0","1","0","1","ho-chi-minh","villas","0",""
"1589bd78-1528-4f5d-937c-179826a6f3d5","27000000000","6","7","316","345","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"6e5867d2-6235-4ed0-b314-5416cf3f18d0","27000000000","6","7","316","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"c700300e-94dc-4051-80a3-a500d2af673a","27000000000","6","7","316","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"5d2a88fd-9f5d-4da6-ada1-5408d6e9358d","27000000000","6","7","316","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"4fae4a15-93fa-4274-b511-e7bb37671aff","27000000000","6","7","316","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"d4363951-c68a-4594-bd5b-a9ce5c187034","27000000000","6","7","316","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","fully"
"OVISTA30","30000000000","6","7","350","34","1","1","1","1","1","1","1","1","1","1","1","1","ho-chi-minh","apartments","0","partly"
"78330d63-bf8b-40a8-a784-81a28c473887","12000000000","6","7","320","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0","fully"
"146e291c-d959-418b-9ba6-b29bfb774f3b","7600000000","6","7","300","5","1","1","0","1","1","1","1","1","0","0","0","1","ho-chi-minh","houses","0","partly"
"9b0d420d-77c9-48ce-ad42-95b41d64cd0d","3400000000","6","7","40","5","0","0","0","0","0","0","0","0","0","0","0","0","ha-noi","houses","0",""
"70528","67500000000","6","7","700","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"20069","16500000000","6","7","230","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"70543","68590999999","6","7","700","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"82734","20306000000","6","7","119","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"58028","20000000000","6","7","120","0","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"12e9486f-4e40-4756-bef8-8d6530219cff","17500000000","6","7","400","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"13904fd5-6a63-417b-a292-e8ef36f8cef5","13450000000","6","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"d0c96662-0500-4b44-ba3a-cfc844edb90a","12400000000","6","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
"94e6037b-1d22-4b84-85b1-95dc594cf155","15500000000","6","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","ho-chi-minh","houses","0",""
